bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
SOS1-IT1,AC012409.2,CROT,LINC02014
ANKRD18B,AC009511.2,CYB5RL,AC026367.1
RWDD3,CTSW,KCNE1,AC091057.3
PVR,AL355102.1,ATG4D,AC009509.2
SLC46A1,AL442125.2,TMEM38B,SOX21
ITM2A,AC092131.1,HAX1,AC004994.1
AC132192.1,TMEM213,P4HB,IL17C
PSMF1,AC139491.8,SRSF9,SMAD9
MAPK14,VDR,AL359643.2,DM1-AS
AC010528.2,CYP19A1,TXN2,PAK6
AL136038.3,WDR7-OT1,JUND,L3MBTL4-AS1
MED9,AL138999.1,PAAF1,AC124861.2
FAM155B,RAET1E-AS1,AC097515.1,AL138889.3
ZNF225,AC087683.3,GKAP1,AC087533.1
ANKRD27,AL353753.1,ZKSCAN4,OTOL1
AC092598.1,AL139390.1,DLEU2,LINC01713
ST8SIA6-AS1,AADAC,B3GALT2,IGFBP3
SLC16A9,AL591846.2,GPD2,LINC02760
CHMP2A,AC110760.2,SMCR8,AP005062.1
OTUD1,AC012485.3,P3H3,AL356218.2
GRIPAP1,RHEX,VPS16,AC110603.1
AC073475.1,COL6A5,A3GALT2,LINC00437
CCDC102A,LINC00710,TBXAS1,AC104012.1
ADAMTS17,AC002563.1,PKN1,PTH2
CCZ1B,NFIA-AS2,TSGA10,CARD10
ZFP36,AC064843.1,KCTD16,PSME1
BCL7C,AKAP14,HDAC11,AP001574.1
G3BP2,AC106820.3,RPARP-AS1,TCIRG1
TMEM25,AL136090.2,LRGUK,SCEL-AS1
TMEM182,AL355612.1,PCAT1,AC013762.1
IMPDH2,AC004528.1,ZNF420,KIAA0040
ANAPC7,Z94277.1,Z68871.1,ENDOU
CDR1,SLC52A3,ARFIP2,AC244502.1
AL353586.1,DUPD1,IDH2-DT,LINC01977
STK32C,ZNF217,LINC01116,SLCO6A1
PNPLA7,MGAT4A,POU2AF1,AC090371.2
MRPL40,AC090109.1,ZNF382,LINC00853
POP4,AC008808.1,AL353151.2,AC099499.1
PLCL1,AL157996.2,CAPRIN2,AC093677.2
SLC35A3,AC016705.3,SGCB,MARCOL
EML1,AC026356.1,ZNF234,ADIG
CSMD1,NAALADL2-AS1,FRMPD4,AL445223.1
CCNF,LINC01505,ADAMTS16,LY6G6C
ERI1,IL12B,AC117834.1,LINC02016
INO80C,DDC-AS1,FREM1,GPR142
NUBP1,AL032821.1,POT1-AS1,CHMP2A
TMUB2,AC145350.4,RDH13,AC020930.1
MLANA,AC017015.2,NUP62,SLC22A9
CPNE2,AC090912.2,PDCL3,IGFBP7-AS1
TUBGCP3,AC073174.1,LYSMD2,RABGGTA
CCDC58,AC078906.1,NRBP2,AC099524.1
AC083798.2,AL136376.1,NDUFV2-AS1,AC068397.2
STIL,AL139008.2,ATP11B,FOXC2
KCTD10,A2ML1-AS2,MAP3K7CL,AC009518.1
PFDN4,AL160408.5,ATP7A,AC068418.3
VAMP7,AP000357.2,CCDC136,CST6
AC096741.1,SSX3,IAH1,AC093117.1
AC125437.3,DIRAS3,CDK11A,OR1Q1
SBK1,AC068724.1,MTA2,AC096554.1
CDO1,LINC02817,SP2,LINC02124
IWS1,AC093606.1,KLHL36,LINC02601
AAR2,RBM47,SDHD,CXCL6
GGA1,LINC02195,GRK2,AC018809.1
FAM13A-AS1,MMP13,PAF1,AC018781.1
BBS1,Z99916.1,STARD4,AL136419.2
NCAPD2,AL713923.1,TMEM79,SOHLH1
AC130324.2,LINC02702,GRIA3,SPINK14
WASF3-AS1,DEFA5,AC108169.1,AL021707.3
AL445928.2,AL031123.1,ZMAT3,FAM83D
AP000692.1,PTP4A1,TMEM170A,AL662890.1
LINC02696,HPGD,MBD4,AC090044.1
MEST,CFAP99,MAPKAPK3,AC062021.1
GTF3C5,FCRL6,ARL9,AC021755.3
ZNF212,AC074132.1,WAC-AS1,AC005840.2
TMEM185B,AC099487.1,PGAM1,AL662889.1
AC006148.1,AL117382.1,NRXN1,AC116407.2
CLPX,AC138965.1,TMEM170B,RUNX3
NR1H3,LINC02735,TMEM116,AC083799.1
YEATS4,AC106028.2,PCED1A,AP000697.1
UNC45A,AL117327.1,SUPT7L,AL021707.8
AP002075.1,LINC02730,CYP7B1,PAX7
TMEM246,AC092819.1,FLT3LG,CCDC51
AC245033.2,AC105265.3,METTL2A,HOOK1
GLA,GPR33,SRP9,LINC01485
OSBP,C1orf127,AC119403.1,LEF1
CKS1B,AC020659.1,NPL,AC145285.6
IER2,MAGI2-AS2,MMADHC,AC087289.5
LAPTM5,AC010280.2,C16orf95,CYP21A2
C1orf112,AL844892.2,ARPC1A,AL121832.2
DLG3,AL604028.1,AC139768.1,AL138708.1
ZGLP1,PCDHGB3,ATP6AP1,C7orf57
AC111149.1,AC079768.3,LRRC37A,MRPL18
AP000235.1,LINC00518,FXR2,ZNF804B
BX322557.2,WWTR1-IT1,EHD3,LBP
OR14C36,MERTK,EPHA6,AC000068.2
AC036101.1,INPP5J,TAF1A,SLC9A9-AS1
AC084125.1,AL031847.1,RAB33B,TMEM200A
AC007014.1,KCNB2,PIK3R2,AC126755.2
TMEM214,TRIB1,ZGPAT,AC108516.1
AL356441.1,TMEM176A,ZNRF3,AC010941.1
AC026401.3,LINC01796,LINC01640,AC092580.4
Z98884.1,SHANK2-AS3,FLOT1,AP002336.3
SIDT2,AL031658.2,AC011944.1,LINC02425
MAU2,ELFN1-AS1,PRKACA,AL359081.1
PFDN1,AL135902.1,AC092140.2,LINC01087
WHRN,CCDC198,C1QBP,AC069444.1
ZBTB20-AS2,LINC01616,AC025043.1,AL160270.1
AC007325.4,AC009720.1,AC104316.1,HIST2H3D
IL3RA,CCL3,AL160006.1,AP000593.3
GID4,AC022778.1,CENPO,GPHA2
MTA2,AC243965.2,ZNF528,LINC01812
AC008060.5,AL157827.2,AL513548.4,LINC01147
MAPRE3,KRT86,AC104984.5,AC010335.1
PLIN5,AC073325.1,FAM184B,AC105180.1
SVBP,TUBB6,LINC01234,LINC00308
VPS18,PIK3CD-AS2,ZNF66,ETNPPL
ZNF8,PRSS16,KCNN2,LINC00858
AC132219.1,LINC02790,NPHS1,AC007406.4
VAMP2,AC100797.5,GPR89A,HLTF-AS1
EXOC2,AC022898.2,LINC02646,AC018437.3
AC012370.2,LINC00229,ESRRB,AC008667.3
PSENEN,AC011239.1,TENM2,IL9R
ITGA9-AS1,UPK1B,FAM201A,LINC00943
C16orf70,PAX6,USP21,MRO
PLEKHO1,FGF12-AS3,ENOPH1,AC231759.2
HMCES,AL353746.1,LRRTM2,AL031770.1
AC005070.3,AC009041.1,TRIM36,AC006042.4
CTNND1,C6orf58,FOXO3B,AP000812.1
PLPP3,AC113410.5,AC024060.2,Z99774.1
POGLUT2,TBX20,BCORL1,AL441992.1
AL035467.2,NAGS,SOX12,AL008729.2
AL354794.1,ZNF80,LINC01521,SLC1A7
ACVR2A,LINC00661,IQUB,AC011726.3
CHEK2,BTNL8,KIF20B,DPM3
DNAJC5,AC008915.2,AIFM1,KCNA1
FILIP1,AL162717.1,VWF,PSAPL1
TBX6,FCAR,ZNF569,AC074183.1
AC012146.1,AC126773.4,BAG4,AC063938.1
ARG2,PKLR,MZT1,LINC02188
EDF1,AC124893.1,ATP9A,AC090617.10
RRAGA,AP001007.1,MIR210HG,KLF2
RAB30-DT,ULBP2,AL133304.3,FBP2
SP2,AC093151.2,COA4,MEIS1-AS3
SFXN1,NDNF,NRAS,SYNDIG1L
MEPCE,PAQR5,HAUS3,AL160396.2
AC005037.1,CCDC172,GDPD1,ANKRD62
SRPK3,AP000676.5,SEC11A,FP325335.1
ZNF653,AC139491.4,NCK2,AC119868.2
AC144652.1,Z82244.2,SATB2,RHOXF1-AS1
AC008124.1,KCNE5,PARD6G-AS1,IRGM
PIK3CB,CALR,GUCD1,CPS1
AC022325.2,AGXT2,AC024619.3,GRIN2D
ANKRD13B,AC026765.3,TFAP4,AC018545.1
SPDYE21P,AL133351.1,NAB1,AC005833.2
AC022613.2,AC010457.1,IFT80,NAV2-AS5
R3HCC1L,IGHD,ZNF132,AL035661.2
SRP54,AC079203.2,AC008267.5,AC013436.1
NIPA1,AL391645.1,LINC00630,AC093334.1
ARAP3,SPTBN5,AC051619.6,AKR1B15
ERMP1,MATK,CHMP1B,AC073115.2
HEXD,LAMA1,TLCD5,AC005014.4
ARHGEF3,LINC01597,LINC00886,AL596094.1
DERL3,AP000426.1,STAG1,FP565260.1
RAD1,AC145350.2,NRSN2-AS1,ETS2
MIIP,PRAMEF20,CHCHD6,AC026725.1
ZBTB6,ARPP21-AS1,MTHFSD,AC012055.1
HLA-F-AS1,AC008517.1,TYW3,AL359313.1
ABLIM2,AC063976.1,SASS6,PTRHD1
SPRTN,AC010335.1,MXD4,LINC02647
ALMS1,LUARIS,SRGAP1,GJA4
MLF1,AC107208.1,ZNF710-AS1,AC005013.1
LINC02777,AC005277.2,NME6,FCER1A
AC079414.3,AC098872.1,CBLL1,LINC02314
AC010547.1,AC068643.1,GLT8D1,AC010183.2
AP000844.2,LRRIQ4,RNF114,AL390786.1
LIN54,AC139720.2,EFHD2,MIR1302-2HG
MBD3,LMLN2,QSOX1,CR383656.10
SFTPC,CASC18,RRP1,AC003092.2
TMOD1,CYP4A22,AC092123.1,AL445228.1
THYN1,GPC5-IT1,STRC,SLC6A19
LINC00326,C1orf232,SEMA4G,AC106771.1
DEPTOR,ABRA,EBAG9,AC098680.2
CEL,AC118553.1,ARRDC3-AS1,OR8D1
USP13,AC015802.3,CDK9,AC006372.2
LINC02482,AL512622.1,NGDN,AL008638.6
SREBF2-AS1,MYO16-AS1,AC008462.1,AL078605.1
ZNF672,COL26A1,EXD2,SCNN1D
CHMP1A,KIF14,ACTR10,AC005670.1
ZNF324,AP000873.3,AC009269.4,AC092661.1
TCEAL4,LINC02786,ANKDD1B,STEAP3
AC104777.2,AC008592.2,AC008050.1,AC005021.1
AC009955.1,AP001178.1,CDYL,AL022724.3
AL359704.3,RBMS3-AS2,SSUH2,NOG
SUMO3,ALOX12B,DRD4,AL138995.1
AP000919.2,AATBC,TBC1D24,AL450338.2
CNKSR1,AL161665.2,DHRS4L2,TMEM253
AP002833.2,AC011516.1,PEX10,ART4
MSH3,AC099552.5,DRAM2,IGLC3
CAPN15,AC073367.1,CCDC90B,LINC01832
GTF2B,CRISP2,CTNNA3,AWAT1
MLKL,AC053513.1,CBX4,LINC02536
ERCC5,PHEX-AS1,SALL1,OPCML-IT1
ZNF846,CLIC6,BRPF1,AC106820.6
C14orf119,IGHA1,HSPA4,LINC01635
WDR81,OBSCN-AS1,USP13,AP001554.1
DDHD1,AL024508.1,HERPUD2,TMEM52
AC011445.2,AC008105.1,CAPN8,AC055764.1
AC004233.2,AC005252.4,MIS12,TBX18-AS1
CDC42EP4,AC023830.1,GNB4,GPRC6A
EFHD2,LINC01173,AC009120.2,PPDPFL
TMEM186,LINC02831,AC022966.2,AC023595.1
NOP2,EXOC3L1,CALML4,PHF23
ANAPC4,AL591518.1,FEM1C,AC079910.1
ZNF582,SGPP2,LINC02345,AC008083.3
HEIH,CPED1,BAG6,AC012574.1
STRN4,NCR3LG1,AL031731.1,SMIM31
RASD2,AC114763.1,PIAS3,RAB20
CORO2A,CYP8B1,LINC01484,HLA-DOA
AL110505.1,AL031429.2,PDSS1,POLQ
PTGR2,C7,HNRNPA0,AP001591.1
EBF4,AC005394.1,REC8,AC099788.1
AREL1,AC095057.4,ICOSLG,SLC7A4
SNX7,AL121761.1,DBNL,AKR1B10
SLC4A1AP,TRH,HAP1,OR7A10
CKAP4,FEZF1,PRRT3,AL096678.1
AC012640.1,ZNF750,SLC35B1,AL596330.1
SLC7A6OS,ART3,AC092068.3,AC008948.1
CACFD1,CXCL13,AC135782.1,AL023775.2
ALAD,P2RY6,UBXN8,CHRNE
MRPS28,AC093843.2,ZDHHC20,LINC00620
ARID4A,AC007938.1,SOX13,C12orf71
CR1L,AP005482.1,DNAJC27-AS1,AL163973.2
BRCA1,TET2,MAPK6,AC025470.2
CORIN,LYZL4,TCP10L,MINCR
TTC28-AS1,AC127522.1,POC5,AC020892.1
NCLN,AC026803.1,RNF38,AC026167.1
SV2B,AC016168.2,LACC1,AC018442.2
SPAG16,LINC01177,VARS,AC134682.1
FOSL1,AC107204.1,ZNF568,AC005280.2
TCF7,AC006238.2,KCNC2,AL445433.2
NPIPB4,BSN-AS1,GTDC1,AC007365.1
RRAGB,AC087588.2,THOC5,AC113348.1
ECHDC2,AL354754.1,COQ7,CEMIP2
DHTKD1,LINC02153,KLRG1,AC125603.1
TRMU,FP325330.1,PTGR2,CR769776.3
RAE1,LINC01446,AL138787.2,AC009118.1
TDRKH,FER1L6-AS1,MT-CO2,MTNR1B
ABHD17B,CPVL,NIPBL-DT,AC092316.1
MPPED1,MYBL2,ZNF212,LINC01448
LINC02848,MAP2K3,CWC15,MNX1-AS1
SP2-AS1,AC022893.2,TMEM41A,ECSCR
ITGA1,LINC02233,CCDC127,OGN
AL731769.2,KCNK6,PSME3,LINC02594
Z82217.1,AC007193.2,PPP1R14B,TMPRSS13
RRP1,Z95115.2,NUTF2,LINC01570
AP001599.1,AC005100.1,ATP5PF,NLRP2B
ZNF728,IGSF21-AS1,AC027031.2,SMARCA5-AS1
HTR2B,AL390718.1,NIT1,AC124312.5
AP001059.3,PERM1,UQCRFS1,FAM111B
ZNF841,AL157373.1,LINC01002,CD28
GCNT2,P2RX1,JHY,MEG9
KLHL29,AGR2,ZNF330,HIST1H4E
FUS,AL646090.2,SNX18,SLCO1B1
LPCAT2,BST1,ARPC5L,LINC01710
SCARB2,AC010880.1,ABCG2,LINC01214
ABCD3,TWIST1,POLL,SLC16A12
TMEM9B,AC090952.1,IDUA,RASGRP2
AL021155.5,LINC02076,NDUFB6,TMEM14A
WNT5B,AC130343.2,ZNF70,SPATA31A1
RTL6,AC133919.1,TAF4,AC083967.1
ZNF211,AC016405.1,MAP3K11,TMPRSS11F
TRIM35,AC008655.1,SNAP29,AC073062.1
RBM41,IRAK3,PRPF4,PKDCC
ICMT,AC131011.1,AL162595.1,AL136097.2
ECT2,AL121890.2,PCDHA9,AC079384.1
VWA3B,PLEKHO2,CBLB,AL049869.2
RTL8A,RPS6KA3,ST8SIA5,AC062037.3
PPFIA2-AS1,AL139287.1,FP236383.3,TEDDM1
PIGX,AC012349.1,RNF19A,AL357614.1
RMDN3,AF181450.1,ANAPC2,AL096814.2
STX3,AC009518.1,MZT2A,AL353600.2
ZNF451,KIAA2012-AS1,ECD,HIST1H4F
PIGA,IL22RA2,UCHL5,AP003550.1
LIN37,GSDMC,FAM222A-AS1,PRY
C1QTNF6,LINC01659,GTF3C5,AC021979.2
NACC1,AC136469.1,PRIM2,AC024132.1
TMEM126B,TAS2R31,AC011476.3,LINC02522
AC068205.2,SIRPB2,ERAP1,AC104793.1
ZBED4,TRIM38,POU2F2,AC009403.3
NCAM1-AS1,AC016735.1,AC034111.2,AL357033.1
ZKSCAN5,WDR86,SRD5A1,LINC02400
GLRX3,AL020998.1,SEPHS2,TRBV7-1
WDR18,APOL3,TOX4,AC091393.2
REL,AC009971.1,UBAC1,AC005387.1
SUDS3,HS3ST6,DYRK3,ATP6V1G3
HSPBAP1,AC009102.2,UFC1,AC243562.3
ZNF433-AS1,RNU6ATAC35P,NADK2,AC100803.2
TSR3,AL031432.1,GPR39,AC099050.1
TRPC7-AS1,LINC02003,C9orf16,AC120498.10
CASS4,AC022217.2,WBP2,AC007485.1
SLC16A1-AS1,PAPSS2,AL157938.3,AL450226.1
GORASP1,MYO16,USP1,AC005343.4
KDM5B,SP100,RIMKLB,MRGPRX2
STT3A,TCTN2,TRAF6,CCL16
AC009495.1,PPM1J,INTS14,AL591846.2
CCDC121,LINC02042,COQ6,AL353753.1
ATP2A1,LINC01621,APLP2,AC012354.1
KIRREL3-AS2,AC140912.1,CNPPD1,AC106028.4
ARF5,SH2D2A,TPMT,LINC00349
DUSP4,AL121672.3,SNHG16,ADH1A
IER3IP1,AL049629.1,DNAAF2,AC027682.5
SHKBP1,EEF1AKMT2,MKRN2OS,AC145146.1
PAG1,ARHGAP18,SLFNL1,AC127520.1
NRSN2,AC093326.1,JPH1,AC096543.1
AL450992.2,SERPINB12,UBE2Q2,AC246817.1
TNRC6A,ITLN1,SLC26A5,AC004147.5
GMEB2,PRSS21,ZNF699,LINC02169
AL035681.1,AC023490.4,SPIDR,COBLL1
ANKDD1A,GPR45,NAA30,AC108057.1
LINC01189,BX072579.2,ANKRD54,AC009630.2
AP5B1,AC124067.3,PMFBP1,DERL3
ERICH2,AC004543.1,TMEM161B,LINC01889
NUDT15,PNMA6E,RAB11FIP4,LINC01797
SCO1,OR4D10,BLCAP,AL096854.1
TMEM175,LINC00592,LIMK1,INCA1
KCNMB3,GYPA,AC025038.1,LINC02097
NABP2,AC113143.3,NRBF2,C11orf21
CLIC4,AC108860.2,ZNF124,KCNJ8
ZSCAN26,AC115099.1,TIGAR,SPRY1
RNPS1,LINC02431,ARSA,AL590705.2
JAK2,AC091182.1,AC011773.4,AL731533.3
TBC1D10A,AC079988.1,NDP,AL450352.1
ZNF461,AL135785.1,KDR,NTNG1
WSB2,CASC22,SNX22,AC002351.1
KAT14,LINC02322,ISY1,AL451127.2
LIPA,AL159166.1,NRG1,AC063977.6
BLOC1S4,FOXI2,PSMA4,LINC00366
MBOAT2,AC254629.1,SLC35E2B,AL731567.1
AC093249.2,AC092296.1,PXN-AS1,AL357054.5
AL049796.1,SRGAP3-AS1,TMEM44-AS1,LRAT
BCL10,AC245041.1,AL138760.1,CCDC38
MINDY3,LINC01626,ZNF564,SFTPB
NIPSNAP3A,LINC01210,TICAM2,PRR27
CTHRC1,GTF2A1L,AC091729.3,SPACA7
DMAC1,AC007953.1,AC005518.1,AL132775.2
AC092440.1,PF4V1,SRSF1,AC013486.1
ZNF276,AL445647.1,COX20,AL359502.1
EXD2,AC104809.2,AC068234.2,C8B
ZNF28,TCL1A,FBXL19,AC018445.6
PLEKHB1,CES3,SRM,LINC02309
SULT1A3,SLC17A8,SLC25A17,LINC02384
TAF4B,AC048344.4,ZPR1,LINC00334
APAF1,RLN2,MRPL57,JAML
PGGT1B,AP005136.3,LINC00174,FAM83B
AL117336.2,AP001626.1,ACVR1C,CRMP1
FGD4,AP000470.1,ZBTB21,AC004990.1
WFDC2,AC090138.1,AC245187.2,AC019209.3
SPDYE2,LINC01386,CCDC65,MYBPHL
AC005153.1,IL20RB-AS1,SNAPC3,SMIM36
AC093835.1,CSNK1G2-AS1,MTMR11,HAVCR1
AL157944.1,ASGR2,S100A13,AL157756.1
TIPRL,LINC01706,INTS1,RAB27B
MTRES1,AL445465.2,AL121944.1,AP000695.1
SCO2,LINC02528,COMMD6,VSTM2A-OT1
AL132780.1,VPS13B,FRZB,C17orf77
GALK2,GAB4,NAT9,MMP9
CCDC24,CD300LB,SETD1B,AC100786.2
FKBP7,PTPN6,TOE1,GAL3ST3
VPS33B,AL021328.1,RGP1,TSPAN1
NOTCH2NLC,RSAD2,AC009063.1,ACOT6
AL021368.2,AC063979.2,RIPPLY2,AC079950.1
RRN3,AL049747.1,LINC00601,NCBP2L
TTC3-AS1,ZBTB7C,HOMER3,MPL
FAM149B1,AC090952.2,SLC25A53,LINC01163
RITA1,AC034243.1,CREBRF,LINC02313
AC015712.4,AL034546.1,STX2,MYOZ1
TMEM101,LINC01625,AC073571.1,LINC02089
ITGB5-AS1,OR13C9,CRB1,AC104335.2
MYO18A,AL136140.1,ZNF142,FBXO17
SLC26A7,AC025576.2,ANGPT2,TBL1XR1-AS1
CCDC32,OPN1LW,TIRAP,AC078905.1
GPRC5D-AS1,AC015722.2,PDE12,LINC01943
TXNL1,LINC01686,AP001528.1,TAS2R40
FNIP1,LINC01095,SLX4,CAHM
CLDN9,SLC66A1L,EPN2-AS1,AC013553.4
MEIS2,BCL9,DVL2,AL031055.1
CCDC151,AC092675.1,SLU7,DBET
TUBB2A,AC026785.3,AMMECR1L,NEGR1-IT1
NAT10,CRYBB3,JADE3,SCGB3A2
CMTM1,ATP6V0A4,SNRPD1,LIVAR
PRKAB1,CAMTA1-IT1,TMEM183A,AC099509.1
RHEBL1,ARHGEF16,MRAP,AL162718.3
SCLY,NANOGNB,NUP35,AC010894.4
OR2Z1,LINC01019,PTBP1,SAA4
AL450344.2,PKIB,RIMKLA,SF3B5
TBX5-AS1,C16orf97,LINC01301,ICAM2
ZNF280A,CD74,CES5A,AC012301.1
AC020661.2,AC188617.1,MGLL,GPC2
ZNF516,TBC1D3B,SHOC2,IRS4
AC060780.1,AC024559.2,RRM2B,PTPRZ1
ZNF570,AL132712.1,IFIT5,AL645933.3
INTS3,AL355512.1,PIGQ,BATF
TRIM58,AL008719.1,SH2B1,SMAD9-IT1
GPATCH1,ANKRD61,RPL23A,RBMXL2
ABCB8,ZBED9,CCDC18,AC010531.4
CNKSR3,AC004832.4,AC135893.1,AC023906.3
COMMD3,AC078795.3,PIH1D1,WDR63
TARBP2,AC079949.3,CCDC28B,RIN1
RAB8A,LINC02536,BAHD1,LINC02608
IGLL1,ELL2,PAXIP1,LINC00544
LINC02680,S100A11,DDOST,LINC02446
VPS50,SLC5A7,HDAC1,AC024597.1
MRM2,CLRN1,C21orf58,AL161740.1
CUL2,SCGB3A1,FLVCR1-DT,AC104232.3
PRUNE1,TSLP,WIZ,ACADL
REST,GJB6,AC004241.1,AL356580.1
LINC02224,AC114550.3,TRAFD1,AC091181.2
ZNF789,AL592546.2,PSMB2,AC097537.1
AC005562.1,HES5,ERO1B,AC020659.2
SLC35B1,INKA1,SCRN3,SKA1
TMEM251,MAP3K9,PPAN,RB1-DT
ZNF197,AC090337.1,AC017101.1,AC106038.1
DANT2,PIGF,ZNF623,GPR22
OR2L13,AL592546.3,NEDD8,AC108457.1
KLHL17,AC008154.1,ALKBH6,AL121938.1
ZNF622,ADORA3,LRRTM4,NAGS
ZNF326,AC087893.2,TMEM223,FBXO43
HES6,ASB10,GID4,LINC02292
AC007262.2,OR52N1,STAM-AS1,TAFA3
ADAM19,AC012087.2,LZTR1,AL355612.1
DPY19L2,LINC01843,PPP1R13L,AL031259.1
ZNF426,CYBB,TXNDC11,AC092803.3
CARNMT1-AS1,AL731563.2,TSC22D1,CENPVL3
BRCC3,TRARG1,AL606491.1,NCF4-AS1
GOLGA4,AC104561.1,AS3MT,AL035696.3
AC108488.3,AC013437.1,ARHGEF26-AS1,AC025253.2
ATPAF1,AL162726.4,CBFB,C5orf64-AS1
LRRC47,INHBE,MCUB,AC015909.2
METTL25,RXFP2,AC037486.1,ZNF165
CNGB3,RNASE4,SALL3,RET
AL353811.1,SCRT1,PIAS1,AC079834.2
POP5,KCNN1,ZFAND1,AL139023.1
AC006972.1,KLHL34,FUCA1,LINC01965
USP40,C4BPA,AC016590.1,ASB4
SLC39A1,AC005908.3,SPATA5L1,AC084375.1
ADCY3,APBB1IP,GTF2E1,AC018714.2
HTR3B,AL050344.1,AC105430.1,AC005180.2
PNPLA2,LINC01152,TMEM169,CD200R1L
CYP27A1,AL021707.6,SMAD1,VCX3A
MAGEH1,DCDC2,IRF1,ADGRF2
MRPL35,AC104076.1,BTBD1,LINC01760
COG8,AL392024.1,GCAT,AC011383.1
TRAFD1,AC078955.1,PIGK,AC084167.1
PSMA3-AS1,Z98752.1,CHST2,UGT2A1
AC020661.3,AC091133.4,TOPBP1,PLK4
GOLGA6L7,ASTL,AC004231.1,CCDC173
AC090644.1,KF459542.1,NUP98,U51244.1
METTL17,LINC01495,HIF1A,SELL
MAGEF1,FADS6,ZBTB8A,AC078842.2
BTN2A1,LINC02765,LYPLA2,RNASE3
CDCA4,UST-AS1,ZNF597,OLFM2
APOOL,PNPLA4,LSM14B,AC108752.1
RGPD5,LINC00656,AL358472.5,KRT39
KIF6,AC145141.1,SBF2,FEZF1
AC093323.1,AC091705.1,ERO1A,LINC02672
TMEM128,OR6P1,ZNF514,PLG
SUV39H2,AL132719.1,CFL2,AC120024.1
MIS12,OR13H1,LLGL1,AL121895.2
CSRNP2,AC007686.5,CHRNB1,AL133325.2
POMK,LINC00605,AL117209.1,AC097634.1
AL136298.1,AC019209.2,PSMB1,AC022167.3
SLC9A2,AL035454.1,CUL4B,AC011825.4
LGI4,SALRNA3,SPATA33,LINC00574
HDHD5,AC027243.1,AC025423.4,AC103591.4
HIST1H2BF,AP001999.3,KIZ,FMO3
ZNF239,AC130404.2,SGPL1,C1orf115
AC096736.1,AC009039.1,CBWD2,ZNF524
AL357673.2,KRTAP4-7,AC092802.1,TAT
UTP11,SEMG2,TOMM40L,AC129803.1
AL158011.1,UCA1,TIMM21,SIRPB2
ATXN1L,AC023813.1,SYCE2,AC026100.1
C1orf122,LINC01391,P3H1,NDUFB11
ZMYM4,LINC01050,GALM,CLEC7A
PLIN2,AC136612.1,APTR,OLFM4
DBR1,AC007483.1,RHEB,AL118556.1
TMEM170B,LINC00445,GASK1A,AC004522.5
SOX15,TEX36-AS1,SELENOT,AC078962.2
PPME1,CCL8,NFYC,NAV2-AS3
GET1,AP003032.2,IER3IP1,AL139287.1
PHYKPL,AL139420.1,DHFR,AL590093.1
TOGARAM1,AL162574.2,ACTR6,AC104770.1
MTERF4,INSL4,ITIH2,KRTAP6-1
MND1,LINC01043,ZNF300,AC099552.5
NBPF20,OR51B2,RNF145,LINC00387
NUP210,LINC02337,AC107884.1,KCNN1
ZNF257,HELT,ARL1,AC079145.1
PPFIBP2,AC107391.1,KCTD10,RNASE2
ZNF350-AS1,AC055872.2,CDH3,AC041005.1
ARHGEF25,AL136099.1,ZNF16,AL138830.2
KAT5,AC114752.1,AL590550.1,AL596325.2
SCG5,AC110800.1,TASP1,HIST1H4B
NUCKS1,AC138024.1,AC005009.2,ACSM2B
MED24,AL391832.1,MRPS30,PTPRD-AS2
S100A16,AC022898.1,PUS1,AC009318.2
ZNF367,LINC01824,KHNYN,AP003174.1
AP000553.9,AL583852.1,LGALS9,AC055733.2
YJU2,AL357033.2,TRAM1,B3GALT6
LZTS3,TRBV20OR9-2,CCDC170,AC019131.2
LINC02367,ETDA,AL139424.3,P2RX3
AL161457.2,AP005380.1,SNRK,PLEKHD1
CRHBP,KRTAP21-2,ZNF675,AP000787.1
C11orf1,CARD17,ZNF358,AC084082.1
Z99496.2,AC026415.1,THUMPD3,LRRC3-DT
TOMM34,AC100836.1,PRDM6,AL627232.1
EDNRA,POU4F2,ATL1,LINC02521
NSFL1C,GKN1,ZNF608,CXCL10
SMAP1,FAM138C,RNGTT,MIR3142HG
CES5A,AC005774.2,SYNGR1,AC078980.1
PLEKHA6,LINC02690,AC231981.1,AL158077.2
THEMIS,AL391415.1,AL583829.1,ALDH1A2
NR3C2,AL079303.1,LINC00654,AC004477.2
NUMB,AC084048.1,SLC15A2,C9orf62
AC012213.3,AC007952.7,BCO1,RAX
KCNK15-AS1,AL358333.3,ALKBH4,LINC01745
IP6K2,AC005703.1,C18orf32,WNT1
DDX42,LINC01187,SIKE1,KIR2DL3
MAK16,LINC02829,ZBTB39,AL133335.2
PRRX1,Z98259.1,POC1A,AC078889.1
TTC5,AC097015.1,FAM210B,AL121762.1
GMEB1,USP17L22,SHARPIN,AC092468.1
GPR27,WFDC5,C10orf143,AC104574.1
ERGIC3,AL035694.1,ELK1,ZNF705D
AL392024.1,AC016240.1,ZNF469,XCL2
TRGV9,TUBB8P12,TBC1D31,ABHD16B
NFYB,OR2H1,MAN2B2,OPRPN
ACOT2,AC078852.2,TMEM266,LINC01005
EDC4,GPRC5D,LINC01764,AC097504.2
MCUR1,LINC01514,GMDS-DT,TMOD4
SIRT4,HCG20,SNF8,AC130467.1
AL390242.1,ZBTB46,GLYATL2,AC069113.2
