bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
TRBV6-2,AC068228.1,ELAVL2,LINC01947
LINC01388,LINC02295,C12orf45,TRAM2-AS1
KLHDC7A,AC007179.2,PLPPR5,CXorf58
AL590483.2,AL390961.1,AK8,GJC2
TRAV26-1,AC091133.3,ZNF14,AKT1S1
AC124861.2,AC010451.2,ARSD,AC239799.1
AL591030.1,AC027343.1,AC006566.1,CLEC4G
AC082651.4,AC010139.1,MIR1915HG,AL139339.1
FAM71B,AC107391.1,AC254562.2,OR2AG2
AC097103.1,LINC02434,AL109976.1,SPTBN4
AC138420.1,AL162151.1,LDHAL6B,AC005224.2
HOXA2,ELOA3D,RGPD1,AL592463.1
LINC02151,AC006055.1,AC007494.2,TOPAZ1
AC073573.1,PPP1R2C,CBLN1,LINC02036
AC084819.1,AC105105.3,PCOLCE-AS1,NAA11
AC009320.1,AJ003147.1,AC068875.1,AC011379.2
AC092793.1,AL358117.1,BBS1,AP003774.2
AC023442.3,AC112198.3,AL022098.1,AC087379.2
MYH4,AC245041.1,HIST1H2AE,TM4SF20
AC073130.2,AL391704.2,AC010247.1,AC083836.1
AC011503.4,LBX1,C15orf40,LINC00266-1
LINC01921,AL133387.2,RAB11FIP5,GLRB
NANOGP11,AC008808.2,MRPL40,AC005999.2
AL158829.1,C20orf141,TCEAL7,LINC02732
AC098859.2,ELOA3B,AL390071.1,DLL4
CSAG1,IGHV3OR15-7,AC010727.1,AC025575.2
TBC1D3F,IGHV1OR15-2,ZMAT4,AP001007.1
AC009166.3,AC007656.4,AKT1S1,AC108868.1
BMP10,AC063947.1,UPK3BL1,GOLGA6L22
AL590491.2,AC084879.2,AL513523.4,AC016382.1
AC116609.2,LINC02116,AC092745.1,AC244035.2
AC116609.3,SIX2,SRGAP3-AS2,KRTAP21-3
MRPL23-AS1,AL451081.1,LINC00381,AC074029.3
AL133163.3,AL161669.1,TSKS,FIGLA
AC006450.2,KERA,MEOX1,LINC01653
AC093072.1,AC084365.1,AC018647.3,AL450322.1
AC006063.2,AC093525.5,AP001107.9,AC011466.2
LINC02032,AC025465.3,MPP6,PROKR1
AC069113.2,LINC02619,AC012358.3,AC010872.2
LINC02504,AC019133.1,AC005323.2,BDKRB1
AC003986.3,AC098848.1,AL449403.2,AC002351.1
AL355095.1,AC016383.1,TRHDE-AS1,AP003122.2
AL023283.1,LINC01897,BPGM,AL590399.5
AC133540.1,IGHD3OR15-3B,AL117332.1,AJ006995.1
AC008378.1,IGHD4OR15-4B,AC112481.2,AC117377.1
DMRTB1,IGHD5OR15-5B,AC090993.1,AC010336.3
AL357673.2,IGHD5OR15-5A,APOA1,AC009034.1
AC136431.2,ATXN3L,SERP2,AC133644.2
AC007336.2,AC116362.2,TNNI2,TMOD4
AP000755.1,AC006487.2,LINC00924,AL035415.1
AL035078.2,LINC01974,C3orf84,AC134312.3
AC112721.1,GAGE12B,EPCAM,SLC17A4
TRAV8-4,GAGE2E,DDN,AC145207.8
AL353581.1,PRAC1,AC013468.1,AC093599.2
LINC02127,IFNA17,CCL5,A4GNT
AC138470.2,AC092839.2,LAT2,PGA5
LINC02509,LINC02779,HHLA3,MKLN1-AS
AC131097.1,AP003385.3,BLCAP,AC002072.1
LINC02538,AP003071.3,LINC02352,AL121749.2
AC020905.1,AP006287.3,SLC14A2,AL356512.1
AL583805.2,AP001999.3,AL391261.2,AC105430.1
PERM1,IGHV1OR15-9,DMAC1,Z99572.1
TRBV27,AL583810.3,GAL3ST3,KIF1A
AL844892.1,AL512357.2,DCTN4,AWAT1
AL033397.1,IGHD2OR15-2A,AL031259.1,AL354760.1
AC115676.1,IGHD3OR15-3A,AC007728.1,AC141586.3
MIR4307HG,IGHD1OR15-1B,LARP6,SPINK5
ALPP,IGHD2OR15-2B,SARDH,AL035427.1
AC106876.1,AC005344.1,LINC02709,AC106881.1
AC007244.1,IFNA14,DLX6,PDGFRA
AC025280.2,TTTY6B,AL139339.2,PRDM16
AC139491.8,LINC02706,LIM2,SH2D1A
AC236972.3,SSTR4,AC034154.1,AC010998.1
AJ011932.1,LINC02114,AC093496.1,AL162426.1
AC133637.2,AC106799.1,HLTF-AS1,AC097382.1
AC078880.4,OR6S1,AC013439.2,LINC01839
AC090578.3,AC121334.4,LINC02219,AL672310.1
SYNJ2-IT1,AC087311.2,AC015726.2,AC079907.2
AC093581.1,LINC01216,LINC02143,LINC01397
AL591468.2,AC233728.1,AL807752.2,FAM153A
AC108515.1,GK2,AP001804.1,AC109597.1
AL022396.1,AL161640.2,AC024559.1,LINC01563
ROPN1,MT1HL1,AC111194.2,AL356124.2
CD1A,WFDC12,AL121888.1,AC134312.5
AL353747.4,MIR670HG,AC022960.1,AC092127.2
AC008869.1,AC023442.2,AC021678.2,AC104109.2
AC090621.1,AC010768.4,AL807757.1,AC080089.2
AC110011.1,AC106706.2,AL441883.1,AC245060.2
AL133153.2,LINC02459,FAM160A1,AL121906.2
AC009498.1,AC100791.2,VTI1B,AC004549.1
AL591468.1,AC091832.1,SUN1,LOX
AC126335.1,AC128709.1,MOSPD3,AP000911.1
AC104996.1,XIRP2-AS1,AC115618.1,LINC02427
AC107074.1,LINC01124,PCDHGA7,ADM5
AC009234.1,AC021713.1,PERP,AL136040.1
HSD17B3-AS1,AC025183.1,LTBR,RHCE
AL031283.3,AC074325.1,THRIL,AC006333.2
OR2D2,AC069079.1,AC093801.1,C2orf83
AL390839.1,AC100791.1,ANO3-AS1,AL133351.1
TRGV6,AC106872.9,AC009563.1,CCDC58
AC091393.2,AC079858.1,RELA-DT,AL132796.2
AC084880.4,RTP2,FOXP2,AC073195.1
EN1,AC009804.2,UQCRQ,AC067956.1
AL121885.1,AC093802.2,MIEF1,CREB3L4
AC091182.1,AL731537.2,SAXO1,TMSB15B-AS1
AC124067.4,Z98880.1,IYD,TEN1
LINC01014,RBP3,AL603832.1,LINC01476
AC139712.3,AC025183.3,AC008474.1,LINC00519
OR5K1,AC055788.2,AC104472.4,GCAT
AC011388.1,AC022360.2,LIPK,ACAN
LINC00615,AC027419.2,METTL5,AC090186.1
AC062039.1,AC026765.4,AC005696.4,TBPL2
TCP11X2,AC092941.2,IATPR,AL138762.1
Z98752.1,AC023787.1,LYPLAL1-AS1,AC110795.1
AC008753.3,AL445471.1,AL121987.1,LINC01999
AC093281.1,FAM47B,ASTE1,LINC02043
NRG1-IT3,AC011998.3,SDK2,AL121899.1
AJ239318.1,AQP12A,AC072028.1,SIT1
AC002401.3,DEFB128,AC142472.1,CENPN
AC116003.3,AC020595.1,AC007880.1,AC137932.2
AL121787.1,AC012038.2,CCN2,AL138921.2
AC016902.1,IQCF5,AL590648.2,AC135279.4
AL591504.2,IQCF6,NETO2,GADL1
AL158837.1,TRBV10-1,USP49,ISLR
AC006058.2,AC087667.1,AL035587.2,LINC01427
AC011477.8,AC078880.5,AC025165.2,AC006111.3
AC093534.2,OR11H2,AC025031.2,FAM245B
AC012123.1,RNASE12,C11orf42,AL442125.2
AL035541.1,RNASE9,PCDHGB7,KCNQ5-IT1
ANKRD60,AL355922.3,AC026979.3,AL513185.1
LHX8,USP17L1,ABCG4,AL079343.1
AC105101.2,MAGEB4,ARHGEF10L,AL691520.1
AL157832.1,LINC01043,TIAM1,TBX3
AL354950.3,AL034430.2,AC104316.1,CTAGE6
FP565171.1,AL034430.1,AC007950.2,LINC02286
BX072579.1,AL023913.1,FARP2,AL122058.1
AC136616.3,AL136460.1,TMEM114,MTNR1B
FAM224A,AC084121.13,AC004817.3,SELENOV
AC002511.1,AC084121.5,PHGR1,AC006062.1
AC026336.2,AC084121.7,LHB,FP236241.1
CCL7,AC107072.1,MFNG,FCN3
HSD3B1,UTS2R,ATP6V0D2,AC011462.5
AC106742.1,AC078776.1,DISP3,SORBS2
KCNH1-IT1,HAND2,AC097359.2,C2orf66
AC007493.2,AC084121.6,GIHCG,LINC02347
AC002115.1,AC084121.11,ID3,AC004816.1
AL583859.3,AC084121.9,SERPINB11,LINC00115
CR936218.2,PRR23D1,U47924.3,NOL3
AC090826.2,AC104088.2,ABCD3,AC107871.2
TFF3,LINC02722,AC010327.5,WWOX-AS1
LINC01394,EVX2,RASA2-IT1,ZNF687-AS1
AC127496.6,AP000812.4,TAF1L,ASIC3
AL121899.4,USP17L4,AC095033.1,AC026803.2
LGALS16,AC115099.1,LINC00382,AC000372.1
AC093418.1,ZNF705D,PAGE2,AC009035.1
AC097372.1,AC239585.1,TDGF1,CXCL11
DEFA3,AC094108.1,AVP,AC010267.1
AC093838.1,OR2G3,LINC01065,AC010907.2
AL135785.1,AF233439.2,LINC01254,Z82173.1
KRT33B,AC084121.8,AC068787.5,AC100797.1
KRT14,AC084121.12,LINC02820,AP002812.3
FGF16,CENPVL2,AC073912.2,AC104534.1
POTEJ,XAGE3,AC009236.2,POTEI
AC026202.1,SPANXN5,AC015908.4,POTEF
AL137071.1,XAGE1B,ZNF32-AS2,AP001330.1
FAM138D,AC032019.2,DLGAP1-AS5,LINC02364
AC093765.4,MAGED4B,AP006216.1,AC079385.2
AL359511.2,DDX53,MYH8,IQCF1
CST9L,VENTXP1,AC123905.1,LINC00841
GGTLC1,MAGEB6,AL845331.2,AL138830.1
AL161729.2,MAGEB6B,ELOVL3,LYST-AS1
AL603832.2,MAGEB18,OR51B2,AC245427.2
MIR202HG,FOXC2-AS1,AC092125.1,AF241725.1
AC107953.2,AC068014.1,AGBL5-IT1,AC005837.4
AL035258.1,TRAJ19,AC008798.3,AL358613.2
AL158013.1,LINC02658,GNAZ,AL592301.1
AC087369.2,MRGPRX1,AL353688.1,DBH
AC010745.4,HYPM,SNU13,AC092683.2
AL109920.1,DIRC1,TPD52,BMPR1B-DT
ISX,AC013401.1,GRM6,FOXN4
AC011840.4,TAF11L10,TNS3,AP000781.1
LMLN2,AL365184.2,AC009686.1,LRG1
AP003501.2,AL358176.4,KRTAP5-11,AC006538.3
OR10D3,AL606534.3,AL512625.1,C14orf178
LINC00485,TRAJ25,LINC02803,AC010198.1
AC079851.1,TRAJ16,MMP1,IDI2
AC244153.1,TRAJ18,PDHX,AC002551.1
KRT27,AC012507.1,DIPK1B,AL445928.2
AC027129.1,TEX44,GANAB,AC068789.1
AC105445.1,AC108482.2,KIAA2012-AS1,AL807752.2
LINC02164,TAF11L8,NDUFB10,BX649601.1
AC007003.1,TAF11L7,LINC01366,AC015726.2
AL133445.3,AC139497.1,MCOLN2,AL590787.1
TRAJ30,AC021035.1,EFNA2,AC023946.1
KRT6A,AL359195.1,AL596202.1,GPRIN2
AC017002.3,AL358177.1,AC090970.1,AL160411.1
AC017074.2,SPRR5,PHKA1-AS1,AL590226.2
AL357874.2,AL162596.1,AC006059.5,CLDN19
KRT39,CXorf49,AL160396.2,SPACA5
LINC00628,PABPC1L2B-AS1,IL12B,OVCH2
AC013402.1,AC118653.1,CTRB1,LIM2
AC007423.1,AC092673.1,RASGRF2,AC027290.1
LINC00588,AL158069.1,LINC02821,AC073973.1
IL17F,DLG3-AS1,HSD11B1,AP000941.1
AC009097.3,TAF11L9,KRCC1,LINC01685
OR8J3,hsa-mir-1253,SLC39A3,LRP5L
CPS1-IT1,AC010551.1,MMRN2,AC015802.4
AC109824.1,AC015468.1,CBLN4,CFAP99
AC026736.1,SCYGR7,AC244197.2,AL356056.1
TRAJ5,SCYGR5,TMEM97,Z95114.2
AL359962.1,SCYGR2,GK5,HNF1A-AS1
MMP8,AC009410.1,AC108159.1,PRDX5
GAS8-AS1,LINC02189,C6,AL137191.1
AF096876.1,AL158141.1,EDN3,POLR3K
AL160290.1,PPIAL4F,AC025810.1,AP003327.2
AC093797.1,AC243547.1,AL355310.1,ALDOA
AF067845.2,GJA8,EBP,HMX3
AL021937.3,AC241644.3,SPA17,FEZF1-AS1
IL1R1-AS1,AC010486.3,AC108452.1,ELOVL3
AC098850.2,AC010486.2,AP003555.2,APOBEC4
LINC01486,AC090857.2,AC018904.2,AC021979.3
AC073174.1,PRLH,AC019131.3,AC009509.4
NRG3-AS1,AC124861.3,ZNF837,LINC02820
AC010163.3,AC007639.1,BIVM,IL17C
AC004542.1,AC032019.1,LINC00618,MYH8
AC004882.3,AL592309.2,AC018638.6,AL355474.1
AC025428.1,FAM236B,MRGBP,BX005019.1
AC003965.2,AC084277.1,AC010332.3,PAGE2
AC012615.3,LINC01218,SIDT1-AS1,LINC00845
TRAJ28,LINC01217,AC005772.1,AC008798.3
TRAJ24,UGT1A5,AL353811.1,AGBL5-IT1
TRAJ4,AC006037.1,AL031587.1,AC007920.2
SLC34A3,UGT1A3,BOLL,AP006216.1
ARPIN,UGT1A4,SPP2,DPYD-AS2
AP000708.1,AC114814.3,MYL7,AC015878.2
DCC,AC087885.1,PPP1R14D,AC119396.1
LINC02653,GDF2,AP001267.4,APELA
AC129507.1,FAM236D,AC022424.2,STOML3
RGCC,CCDC140,AP003352.1,CFAP97D2
AC123768.5,SCYGR8,AC099811.5,IL10RB-DT
AC090948.1,ALPG,SMPD4,AC016745.2
NAALADL2-AS2,NEU2,LINC01509,UCP2
AC021074.3,LCE6A,AC073052.2,CRYZ
AC062022.2,AC106744.2,NT5E,AC097468.3
LINC02318,H3.Y,SUSD4,MMP1
AC010834.3,AL023584.1,NR2E1,SOGA3
ERICH6B,LINC01757,AC005498.2,C3orf38
AL049765.1,LINC02382,METTL14-DT,PRR15
AP001363.1,AC079349.1,AC010148.1,CELSR3
AC006504.2,OR10G2,KIF20A,AF233439.3
IRF4,AL589166.1,AC010255.3,AL109767.1
PTGDR,SORCS3-AS1,NPIPB15,MEIS2
SOX8,AL132855.1,LINC02794,AL356481.2
AL139300.2,AC069421.2,ARMCX5-GPRASP2-1,NPTXR
DDX11-AS1,AC092941.1,AC091212.1,MFSD3
AC008474.1,NMBR-AS1,GGPS1,TMEM18
BAALC,AL355596.2,B3GNT9,LINC01965
AC064836.3,AL137026.2,PLRG1,C2orf73
LINC02564,AP003396.3,ALG13-AS1,AC027312.1
RNF207,PIGY,AL121977.2,PDZRN3
SPATC1,LNCPRESS2,AL590235.2,BX088651.4
CCDC154,AP001360.2,AP001330.1,NCAM2
ZNF491,OLIG3,AC006305.3,NRSN2
AL359764.3,OR4S1,INHBE,AC104435.2
EPHA7,OR4X1,AC008739.1,ARHGEF16
AL021368.1,OR4X2,OR2A25,GRM7-AS1
MIR4713HG,OR4C15,KRT36,AC006059.5
AL079307.1,OR4A15,AC005837.4,GOLGA8T
NPSR1,MYB-AS1,CXCL11,AC008592.4
AC083806.2,AL078590.1,AC107959.3,AC024451.4
CALR3,OR5L1,AC010907.2,IFI27L1
NECTIN1-AS1,OR5D14,PRG2,AC006237.1
AC010931.2,PATE3,AL138830.1,PHGR1
CXorf56,AL157387.1,AL159972.1,NPW
SCAT2,AL133319.1,AC239802.2,CLBA1
C8orf88,OR9A2,KLHL34,AC079988.1
AC064852.1,AC010982.1,AP002812.3,CXCL6
ADAM23,AC010982.2,AC103858.2,AC025442.1
AC083855.2,FTMT,AC037450.1,AC109464.1
CDC20,AL117382.2,AC112236.2,TRGVA
AC105020.6,AC006159.2,SSTR5-AS1,AL158198.2
AC007390.2,CSH1,AC108472.1,AL355990.1
DNAJC18,UGT2A2,NT5C1A,AC068483.1
AL158801.2,AC100860.1,AC000372.1,AL139161.1
AC093583.1,OR5D13,LYST-AS1,AC013269.2
AC114781.2,OR2T4,AC010136.1,AC074052.2
PTPRZ1,AL391119.1,PSMD8,AC079612.2
RXYLT1,ETS1-AS1,AC092118.1,AL160286.3
AC011377.1,LUZP6,CCDC73,AC121338.2
AC090425.3,TRBV15,YTHDF2,AC087477.3
KLLN,AL110503.1,AC016586.1,FAM160A1-DT
RPUSD1,TRBV12-5,FABP5,AC022098.2
DGUOK-AS1,TRBV12-4,LINC01445,AC017002.1
PRR14,AC233992.1,AL591519.1,LHX3
COL21A1,OR2G2,Z97055.2,IGFL1
MRPL2,AC011676.4,MARCH7,LINC02535
RIC3-DT,AL035604.1,LINC01643,AC027601.3
OR56B1,AC066595.2,AC023794.1,C10orf120
EFNB2,AC138647.2,AC023813.3,AC026469.1
AC097500.1,OR4A47,ACTR6,BX005214.2
EXOC3L2,AC073257.1,CDS1,AP000355.1
AC092418.2,AC019159.2,DENND10,AC009075.1
CCDC106,AC073409.1,AC006942.1,AC012506.2
TGM2,FAM99A,AL162253.1,AC020980.1
PAF1,IGF2-AS,LINC01992,MC5R
FZD4-DT,AC094105.1,AL732292.2,AC006557.3
AL359878.2,AC211486.8,AL157394.3,AC026316.2
RAD51D,LINC01300,CNIH1,AC136352.3
CEP295NL,S100A7A,AC074050.4,TTTY22
FAM153B,OR4A16,IRGM,AC006019.2
FADD,OR4A5,HIST2H2AB,AC092924.1
AHSP,LINC00557,WDR60,AC008687.3
SMPD1,AC091917.2,TRAM2-AS1,AP005210.1
CREB3L3,ST6GAL2-IT1,UTP3,XAGE5
EEF1AKMT1,LINC02545,COLGALT1,AC012456.1
OOEP,IGKV2-26,AL355773.1,AC116456.1
RAB13,IGKV3-25,SMIM5,WFDC10A
AL031963.3,IGKV2-24,AL591135.2,RFPL4B
ZNF3,IGKV2-23,TECTA,LINC02747
AC013270.1,IGKV1-22,EYA1,LINC02399
LENG9,AL606490.3,AC100830.3,LINC02243
AL355581.1,AL160004.1,AC004918.4,AC010425.1
AC131210.1,AL590681.1,RBM8A,CDRT15L2
FZD3,AC013402.2,AC020917.3,AL135841.1
LINC01616,IGKV6-21,FBXO40,PPP2R2B-IT1
AC007952.6,IGKV1-35,AC006511.6,AL160313.2
AC004936.1,IGKV2OR2-7D,MGAM2,AC007879.1
LINC00373,IGKV2OR2-10,HCG9,AC006478.1
NIPAL1,IGKV1OR2-9,MUC19,AP001994.3
DBR1,IGKV1-27,AC104118.1,AC073188.2
GNG10,TRBV11-1,POFUT2,RNF185-AS1
PAPPA,AC113423.1,MRPL47,AC016650.1
F11-AS1,HIST3H3,AC023424.3,AL035250.1
FAM169B,AL162400.2,ZSWIM4,AP002008.4
AC079949.1,AC068721.1,AL160408.6,LINC02322
KCNE5,AL596211.1,AC005358.1,AC007485.1
FAM153A,AP001178.1,AC015921.1,IGKJ3
AC010525.1,OR5D3P,LINC00498,AL353600.2
AC006262.1,C7orf66,AC078789.1,AC243562.3
LINC02645,AC093714.1,C11orf88,OR5A1
AC010175.1,LINC01593,HGH1,GATA3-AS1
FLRT1,AC127459.1,ITGA2B,AL353804.2
AC027117.1,AP005205.1,AC007036.5,FAM224B
CFAP20,AC136618.1,AC007279.2,AL354743.2
AC024940.6,AC005901.1,AP000265.1,AC064869.1
AP001198.1,CSH2,C22orf31,AC104794.2
AC020910.5,AC093763.1,AL031767.2,AL357614.1
COQ4,LINC02124,LINC02687,AL357127.1
AL033519.5,AC083841.3,AC105271.1,AC022405.1
SEMA4F,SLURP1,AC100778.4,AL121584.1
AC067852.2,AC108002.1,OR5AU1,AL161663.1
ATP13A4,PRR9,AC074029.3,SRGAP3-AS1
LINC02269,LELP1,TECTB,AC128687.2
SPTLC2,SPRR1B,CFHR5,AL392089.1
HSD17B14,LMO7DN-IT1,PROKR1,AC034238.2
NCF4-AS1,AC005746.3,SLC17A4,AC093295.1
BEND3,GH2,AC009971.1,TRGV1
LINC00499,AC009487.1,AC021744.1,TAS2R7
ZBTB8B,AC092336.1,LINC02383,AL355483.2
AC011503.1,AC012629.1,AC008764.3,KCNAB1-AS1
NCF2,ANKRD33B-AS1,AC104984.1,AL133163.2
CHSY1,AC068594.1,AC007795.1,AC012409.3
AC039056.2,AC016168.1,OR2V2,CPZ
SNRK-AS1,AC012055.2,AC018437.2,AC122683.1
CRLF2,LINC01751,AL353752.2,AL590385.1
GRID2IP,AL080248.1,AC025575.2,AC010531.7
AL354740.1,LINC01713,TMEM132D-AS1,LINC02376
AC127024.6,OR2W3,KRTAP21-3,AC087277.1
C1orf74,AL109954.2,AC018693.1,AP000793.1
POU5F2,CST11,AL159978.1,AL392183.1
THAP11,CST2,PGA5,PATE4
AC090527.3,CST4,AL354928.1,AC135782.2
MAP3K14-AS1,OR4K14,KRT73,AC243654.3
GPRC5B,AC015802.7,BX005214.1,AC084880.3
AC008507.4,AC021087.4,AC106895.1,LINC02644
SDC3,AL160153.1,FAM71E2,AL590068.2
IMPG2,AL138954.1,OR4E2,AP002761.3
AC016821.1,AL163534.1,AC010163.1,AL133383.1
AC009237.14,LINC00396,LINC01887,LINC02247
LINC01305,AL929601.3,AP003122.2,FAM215A
SCT,AC097532.1,AL773573.1,TAS2R8
RLBP1,AC103564.1,GOPC,AL590502.1
AL138826.1,AC078851.1,AP001172.2,AC108050.1
SLC26A1,AC079163.1,AL591222.1,AC012640.3
RHAG,AC008799.2,INE1,BMP8B-AS1
TTLL12,PATE1,AL162727.2,AC016822.1
AC016027.1,AC145207.4,ING3,LINC00261
LHFPL1,OR10G8,RFXAP,PSORS1C2
MCM6,OR10G9,RNF112,AL353608.3
LINC01625,AC025244.2,AL138995.1,AP003064.1
AC006058.1,AC016550.1,AC006213.2,AL049825.1
OR51B5,SIX6,XK,AP003469.1
ADORA2A,AC008525.2,LINC01516,AC017006.1
RFTN1,LINC02729,AC034102.6,LINC01669
AC007679.1,AL359792.1,AL451069.2,AC105914.2
GUCD1,AL138479.2,AC008456.1,AC107464.2
DHODH,AC061979.1,AL356961.1,AC012615.5
AC083799.1,MUC2,IGSF11-AS1,AL118511.2
POP7,LY6L,AC090103.1,AC135012.3
LINC02076,AL109810.2,USP17L7,AC068492.1
AL591463.1,KRTAP5-6,PRSS22,AL161645.2
AL391056.2,LINC02708,AC068286.1,AC112715.1
AL157834.1,AC034229.3,OR8G1,AC005104.1
PSG2,AC026414.1,AC111170.2,AC113208.4
LINC00930,AC018495.1,AC025038.1,AC023490.4
LINC02547,AC017033.1,AP002505.3,AC091078.2
AL359979.2,OR4C13,AL713923.1,MMP27
IMP4,TRIM49B,AL451007.3,OR2T10
AC012404.1,SSTR5,AP005205.2,AL121718.1
CCL28,AC009041.3,AL162574.1,LINC00575
BACH2,ANXA8L1,AC005258.2,APOBEC3B
STMN4,AL157371.1,LENEP,NKX2-8
CASC15,AL713868.1,AL590609.3,AL359704.3
AC008764.6,AL360006.1,AL353770.4,LINC02844
FLACC1,AC073632.1,CLCNKB,HSFX1
CD72,SPAG11A,AL450345.1,AC093536.2
LINC01435,AC120498.2,DPEP2NB,AP000289.1
EFCAB10,DUSP21,LINC02633,AC241644.2
AC007220.2,AL049646.3,LINC02502,AP000879.1
AP001122.1,AL136090.1,AP000426.1,LINC02620
SGMS2,AL049648.1,AC134312.6,AL359259.1
AMER1,AC092725.1,ANKRD20A2,AL356215.1
RARG,LINC01737,AC007652.1,AP001619.2
SLC12A1,TRIM15,AC024941.1,AC090692.1
AL158214.2,AC138894.2,GPX6,AC090193.1
CASZ1,AC245519.2,AC243972.1,LINC01928
AL139288.1,DEFB116,AC007193.3,AC109458.2
LINC00676,AL392024.1,AL033380.1,AC106719.1
COL1A2,DEFB104A,AL355501.1,SPERT
AC015849.4,DEFB106A,OR1Q1,AC104790.1
CNIH3,AP000821.1,AP001042.3,AC024587.2
DCDC2,AC140125.1,AC005307.1,AGBL1-AS1
AC008906.1,NKX2-4,F10-AS1,OR11L1
GABRR2,OR2Y1,ELN-AS1,AL161733.1
AL136038.3,AL035454.1,AL583722.3,TRAJ29
AC100814.1,LINC02623,DEFB108B,AC090936.1
AL451165.2,IGKV1OR10-1,AC009446.1,LINC00994
EMP2,AL161638.2,AL035696.4,AC096736.3
OR1I1,AC092265.1,AC084335.1,AC084212.1
AC069431.1,OR14C36,LINC02029,AC005552.1
PRKD3,DEFB103A,EPYC,AL356364.1
EPB41L1,AL139237.1,LINC01627,LINC02530
ANKRD2,AL645634.1,LINC02510,AL359745.1
LINC01031,OR2A4,OR14K1,AC005899.3
ZNF132,TAAR1,MYT1L-AS1,AL050404.1
AC005081.1,AL513524.1,AC134312.2,BX546033.1
AL132656.2,TAAR5,AC108727.2,AL132657.2
AF111169.3,TRBV5-3,AC090136.3,AC040914.1
AC034193.1,TRBV8-2,AC139887.3,AC026904.2
ZNF567,HAO2-IT1,KLHL38,LINC02769
AC008569.2,PPIAL4A,AC004691.1,LINC01432
ASH1L-AS1,DEFB105B,SPINK7,TRAJ9
PCYT2,Z82196.2,PSG7,AC063919.2
AL512353.1,AC007620.2,NDP-AS1,HSFX2
ORC1,FBXO2,AC009292.1,LINC01044
PGR,LINC02316,AP005357.1,SPPL2C
AL445685.1,CACNA1C-AS1,AL356123.1,GYG2-AS1
SLC44A5,LINC00519,AL136140.1,AC063980.1
LIMA1,ZNF691,MUC15,ZNF408
CU634019.5,AL512625.2,KLK2,TRPM1
VPS18,GDPD1,AC093151.2,PKIA
AC026726.1,PAX6,LINC02683,AC100802.1
MAN1B1-DT,AC019077.1,OOSP4A,CCDC68
TNFSF9,EXT1,PRND,AC069287.1
AC137770.1,AC114956.1,AC104024.3,ELOVL2-AS1
MAP9,AL355581.1,LINC00500,AC020928.2
SAMD5,CHIC1,AC010157.1,HYI-AS1
TSPAN8,AL022162.1,AC087588.3,AL139246.5
AL096701.4,AC112236.1,ELOA2,AC137579.2
FAM85B,ZNF182,AL645768.1,TAF6L
NPDC1,AC016931.1,IRX4,AC007422.1
CD2BP2,AKR1B1,AL807752.4,NDST4
C10orf95,AC091151.5,TBXT,AP002495.1
CD34,AC138811.1,AC245008.1,FRMD6-AS2
AARSD1,NPIPA3,RNF39,AL096869.2
SEMA4C,SWT1,Z97056.3,AC090125.1
AC107464.3,NELL2,LINC02190,AC008537.2
LINC02788,AC110992.1,AL355432.1,LINC01525
RABGAP1L-DT,DPEP1,AL136305.1,AC138207.2
AC092683.1,TMED2-DT,BCAS1,DAO
POMZP3,RBM46,GBP6,AL355306.2
ANKRD36B,CHADL,AL139289.2,AC079336.5
AC025434.1,AL592494.2,MTIF2,FNDC5
BHLHE40-AS1,KIAA0232,ARHGAP31-AS1,CD79B
AC138696.2,DUSP26,LINC01798,AC034238.1
AC096555.1,AP5B1,AL355073.2,EPHA1
DNAJB7,AL033528.2,AC093512.1,KCNJ8
LINC02840,SLC6A13,AL662844.3,NTRK3
AL158071.5,AC005599.1,LINC01804,TMEM167B
THUMPD3,RAB3IL1,Z69720.1,IL12A-AS1
MAN1B1,DNAH10OS,POLR2A,LINC01231
MYADML2,AC116158.3,AL355802.3,C6orf58
LINC02493,AC083836.1,AL096840.2,AL162274.1
AC009365.1,CROCC2,AL445985.2,AC134043.2
AL136084.2,AC007663.3,AC000068.2,NHSL2
GDNF-AS1,AC090948.2,MPPED1,LINC01474
WNT11,SCAMP1-AS1,AC009542.1,AL589765.5
MRPL49,NPIPB7,AP001437.2,PLCD1
ADCY8,NMUR1,CA12,AC025430.1
USF1,ANKRD62,SDHAF1,GRM5-AS1
AL953883.1,AC004974.1,AC092376.1,AC116903.2
PCDH7,DCN,AL078599.2,TMEM106B
LINC00987,SHE,IFT122,LINC01844
AL355613.1,CCDC34,AL359715.3,AC023043.4
TP53TG5,AC008551.1,AP001453.1,FAM181A
ZNF157,ARFGEF3,SLC12A1,HYAL2
AC092794.1,ATAD1,MRM3,KNDC1
SLC22A4,AL596218.1,AC034231.1,AL157937.1
TMEM120B,CEP290,MAD2L1BP,AC022150.1
ZMYND15,LINC00868,AC117503.5,AC010624.2
AL137789.1,ABCC5-AS1,TMEM33,TMEM253
HNF1A,TERF1,RNF4,SAPCD2
SCN1B,AC046130.1,AF123462.1,LRRIQ3
AF064858.1,AC006116.8,SNAI1,KIAA2012-AS1
SEMA3A,TMEM52,AC090125.1,VAT1
ZNF468,AC138028.4,LINC02073,AP006545.3
AC048383.1,LINC00882,TBCE-1,AC016910.1
TMTC1,MELTF,AC007216.3,AC053503.2
