bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
RGPD5,AC091820.2,MLF2,AC092159.1
NPR2,IL20RB-AS1,RASAL2,DEFA6
AC073172.1,BIRC6-AS1,NRBP2,AC079298.2
STRA6,LINC01478,TTLL11,GIMAP4
LINC01559,AC110619.1,ANKMY2,AC011228.1
AC126323.2,LCT,MAST4,OSMR-AS1
DOK6,PIK3R6,GTPBP4,AL008626.1
BCL2A1,LINC02127,CTIF,AC122138.1
FAM117A,AL158013.1,RABL3,AC093890.2
LINC02505,GSTA3,USP37,AC116049.2
AP003128.1,GSAP,MTFR1L,SLC38A11
LINC02458,KCNAB1-AS1,PAXBP1-AS1,GRHL3
EDNRB,AC090809.1,PRR13,AC017091.1
AC010754.1,IL22RA2,TNRC6B,AL121603.2
AC011509.3,LNX2,PPP1R15A,AC009704.1
C11orf42,AC009065.8,MALSU1,AC024270.2
AC084866.2,DMC1,SLC25A17,AL050327.1
PACRG-AS2,AC092118.1,ZFP30,CPXM1
AC079584.2,AC002519.1,LRRC41,AC087289.5
CHI3L2,LINC01504,AC021134.2,ADAMTS18
SLC39A5,SPATA2L,COL19A1,GPR18
AC020978.5,AC069549.2,GLUD1,IFITM3
TMEM99,AC020651.2,KCNK12,TGIF2
LINC02579,AC087521.1,SUPT5H,LINC01193
LINC02800,EME1,GTF2B,LINC02513
AC008972.2,LINC02294,PTGFRN,SPATA22
BPIFA2,CXCL1,PEA15,AC104002.2
AC079054.1,Z95114.4,DIAPH1,AC245297.2
AL772155.1,KRT20,OXA1L,AP006284.1
SERPINA6,Z97192.1,TUBB,AC108721.2
TEKT4,AC005481.1,UBE2A,AC008667.3
AC053545.1,OR6C6,GPATCH11,LINC01947
RBM15-AS1,UBQLN3,SLITRK2,ANGPTL4
YAE1,LINC02808,TMEM41A,IMPA2
AC116337.3,HIST1H2BJ,ARL6,AL391730.2
AC008937.1,AKR1D1,EMC1,AC022308.1
AC010476.2,ARLNC1,EML6,AC024940.1
ARL5C,MACROD2-IT1,SPIN1,OMP
SAE1,LINC01350,GNG3,NCKAP5-IT1
AP000842.3,ACBD3-AS1,ACBD3,AC007991.4
TCF20,C3orf79,ASB1,AF015262.1
AC135279.4,AC116563.1,MCF2L2,LINC01419
ENPP2,CALR3,ZNF544,AC010319.5
SCAANT1,MBOAT4,SHF,LINC02561
AC114956.2,LINC00448,RAB9B,AC035139.2
LINC00466,STK32B,R3HDM2,BARHL1
AC131211.1,AP005242.1,CELF2,TRGV4
SLC34A1,AC130467.1,CTNND2,AP001180.2
SLC27A6,KRT34,BTBD8,LINC00628
AC009779.2,RAB41,DDX52,SPATA31A7
AC007342.4,FZD10,RBP4,AC069257.1
CLEC18B,AC083864.2,C3orf14,DCD
AL161757.5,MYO1E,MORC2,AC008549.1
BTK,AP000851.1,TTC23,AC010524.1
PRR23A,AC010145.1,ETFA,BX005040.3
LINC00167,AL096678.1,CCDC115,OR2M7
FBXO36-IT1,AL645937.4,GRIK2,TFEC
AP000864.1,AC091691.3,OSBPL5,AL590286.2
LINC00355,AC015987.1,EBP,HAO2
AP000553.9,AC022150.2,IQSEC2,AL590399.1
SMAD9,AC025048.1,ADCY5,AC100774.1
AL136040.2,AL136962.1,TCEA3,LINC00051
LMNTD1,AC012625.1,PKN2,AC007922.2
CD84,AC078906.1,ASRGL1,AC009779.5
PCDHA5,AC138028.4,GYG1,OR4K2
RASL12,LINC01861,EIF4EBP2,AF096876.1
HOXA4,MEP1A,WRN,AC020656.2
AP002761.1,AC068254.1,TCEAL9,OR4K17
DEFA3,LINC01834,DCP1A,AC020900.1
HOXB6,AC138854.1,AC125613.1,LINC02578
CTXND2,LINC00331,AC019205.1,AC130371.2
SPON2,AC078880.1,EAPP,PLEKHN1
SINHCAF,AC012063.1,CSNK2A2,AC099670.3
AC010280.2,AC004593.2,SLC25A51,AC145098.1
CLEC1B,GOLIM4,XPO6,MYCNUT
AL031073.2,HCG25,C1orf43,AL354811.1
LINC02251,TRBV22-1,RASGRP2,LINC00479
MTRNR2L1,PON2,SLC35G2,AC021016.3
LIN28A,RAB6D,ATAD2B,LINC01834
TNFRSF10D,LINC01482,AC024257.3,CLEC4E
CASP6,LINC02778,ABHD12,MMRN2
AC010157.2,AC023442.3,IFITM10,AC123786.1
IFI16,AL109947.1,POLDIP2,AC016910.1
PPP1R1C,CNTNAP2,PXDNL,AC009087.1
Z69733.1,MYBL1,NOL11,AC022445.1
AL357140.2,AC090527.3,NIPSNAP1,AC027451.1
MFNG,AC012358.1,AP2M1,MUC15
RBP7,C8orf89,TANGO2,LNX1-AS2
AL645940.1,PLIN3,DR1,AL391421.1
AC008397.1,AC008080.3,C19orf18,AC092198.1
SNCAIP,SHROOM3,CYTOR,ADAMTSL4
DDAH1,LINC01946,PKIA,AL359682.1
AC005696.2,TMPRSS12,DTWD1,AC116003.3
MKLN1-AS,AC027682.3,KCTD7,IRGM
FAM155B,AC117834.2,ARL4D,AL121762.2
AC022424.2,LINC01257,GRIK3,AC021915.2
ELF5,AC025030.2,ELMSAN1,SLC12A4
FERMT3,AL162394.1,CEP57L1,MIR217HG
NRXN3,OR2K2,THSD7A,AC005076.1
TMEM246-AS1,AC013248.1,NT5C3B,AC069285.2
ZACN,AC105415.1,NCBP3,AL445985.1
POTEJ,EFEMP2,NDUFAF4,AC027601.2
AC011365.2,CPN2,ZNRF1,AC004492.1
LINC02654,AC132938.1,GPAA1,AC243654.1
ZNF474,FP475955.1,RSU1,AC097511.1
KRT8,AC244102.4,LINC01473,AL133456.1
VPS72,PROKR2,DIRAS1,Z94277.1
OVCH1,AC079200.1,COA3,CEACAM21
ARHGDIB,KIF6,ENTPD1-AS1,TMEM100
AC118754.2,AC244453.2,ATF7IP,AC069549.1
C2orf80,LINC00507,FLYWCH1,AC009803.1
LINC02274,AL355870.2,MCTP1,AL159156.1
FOSL1,ABI3,DCX,ITIH1
AC008798.2,AL161725.2,DHPS,AC010457.1
AC016885.1,AC009478.1,LINC00382,KLK7
CYP2C19,AL591721.1,GUF1,RPL3L
AL590009.1,LINC02331,AC079298.3,HASPIN
ASH1L-IT1,AC005609.3,VWA3A,AC090877.2
LINC02384,AL590502.1,PDE1A,RERG-IT1
LINC02015,OR4M1,SMIM14,AC090735.1
CCL7,CTAG2,COX10,LINC02123
SPTBN5,AC136469.1,AC244502.1,NRAP
AC067968.2,AC005225.1,UBN2,AC012186.2
KLHL6-AS1,AC005162.2,NCBP2,IL17F
AC117453.1,AC107057.1,PRKAB2,SEMA3B-AS1
LINC01818,CAVIN3,ARHGAP35,GZMB
AL358473.2,LINC01484,TMEM184B,LINC02752
AC009315.1,BX664615.2,ZNF532,AC011139.1
KCNU1,AL355835.1,INSIG2,HLA-DRB1
CENPP,AJUBA,GAB2,PLA2G4A
AC093001.2,LINC-ROR,BMPR1A,HGC6.3
AL355974.2,AC016866.1,FHOD3,AC023908.1
AL022329.1,SLC5A12,SLCO5A1,AL807761.4
F13A1,AL355613.1,AGPAT5,AL356356.1
ERBB3,AADACL2-AS1,KCNK9,DHRS9
AL359511.2,AL158071.5,EIF3M,ADA
NCF1,LINC01772,SYNDIG1,PLLP
AP006216.1,AL359220.1,GDPD5,AC011901.1
AJ006995.1,AC093893.1,FOXP1,AC021242.3
LINC02089,PLPP4,AFF1,AC012170.2
LINC02814,LINC01748,LINC00294,AP001095.1
ANGPTL3,WARS2-IT1,P4HA1,VNN2
CHRND,AC008734.2,ZNF658,PRAP1
SLC10A1,AL035530.2,AC015923.1,GRAPL
AC016597.1,AC099671.1,MESD,DBET
CLSTN2,GPRC5D,CIRBP,AL450267.1
TRIM58,ZNF124,SMDT1,AC096921.2
IKZF3,AC010528.2,AC005906.2,POTEJ
AC073896.5,GRM7-AS3,INPP5A,AC111198.1
AC016687.3,AC245100.1,POLR3F,RAB41
CR392000.2,LINC02345,C1orf216,H2BFM
GPSM3,AC122710.1,LGALS8,ZNF474
AC098656.1,AC008033.3,TRAPPC2,AL133243.1
AC068631.1,E2F2,RBIS,DSCR8
AC008786.1,MPP6,N4BP2,AL353658.1
AC090246.1,GFI1B,CDC42BPB,AC245187.1
LSAMP-AS1,CD200R1L,FGFR1,AC098850.1
CTRL,AC108142.1,IPO11,AC055714.1
ZNF680,AC083806.3,AC120193.1,CR1
MAGEA4,SCNN1B,MAP3K1,TEDDM1
AC026414.1,UBE2R2-AS1,HP1BP3,PRSS41
OR4F21,PLAG1,PLEKHM2,LINC01901
LINC00905,EGLN3-AS1,ZNF383,HAPLN3
HIST1H2BI,AL008638.1,FKBP1A,MTRNR2L6
AL732372.1,C21orf62-AS1,PHF12,IGHG3
AC012462.3,AL360006.1,USP3-AS1,AL121821.2
LINC02850,LINC01291,REV1,AC187653.1
LINC01593,AL139424.1,GRIN2A,NUDT4B
LINC01955,AC009869.1,DCAF8,AC093817.1
AL138954.1,LINC01400,NR3C1,AC037441.1
AC015911.3,AC099654.1,MOSPD2,AC093248.1
IGKV3-20,AC243965.1,TOR1AIP1,AC005082.1
AC048383.1,FEZF1,DPY30,AC026950.2
AC012629.1,AL359704.3,COPS5,POU4F2
AC093072.1,AC009486.1,TBP,AC009269.5
AC096970.1,AL049833.1,ANKH,AC005387.1
OR6C76,AC099845.1,CDH22,AC005609.2
AC128709.1,AC007948.1,CEP44,TFAP2A-AS1
LINC02260,FOXD2-AS1,CTDSP2,AC010997.2
AC099552.3,AC138028.3,STAT4,AC114802.1
AP006219.1,FOLH1,INTS6,AL032821.1
AP003396.1,ARSI,PRPF6,AL844908.1
AC011509.1,SCARNA9,DNAJC19,AP001527.2
CTAG1B,AL691520.1,POLR1B,AC022784.2
EVX1,PP2D1,ZNF736,ECHDC3
AL513285.1,C22orf31,ZNF124,AP001453.2
AC021713.1,PBOV1,CEP104,TSSK1B
KRTAP2-3,FAM71C,FLRT3,S100A7
AC100858.4,FP236383.4,MMP24OS,S1PR5
OR8J3,AC243772.2,TIAM1,AP003392.4
AL445238.2,CAV1,GPT2,CT62
AC099786.1,AL136456.1,NDUFAF5,TMEM220
AC099786.3,LINC01791,EIF4G1,AC087289.1
AC073257.1,LINC02455,ARID1A,AP001085.1
KRTAP20-3,AC008555.4,RNF114,LINC02786
PRAMEF14,AC103952.1,PEX26,AC005162.1
PRAMEF11,AC103764.1,NUDT21,CATSPERZ
IFNB1,TMEM171,PNMA8B,PALMD
AC113208.4,AC112206.2,ATP8A2,AL136985.1
AC103702.1,PCDHGA2,TBC1D30,AC114498.1
SPATA31E1,SMLR1,MAP7D2,AC018809.1
AL161447.2,AC105206.1,SLC41A3,NTF4
IGLV7-46,AL807752.5,EIF2S1,LINC01028
XCL2,LRRC72,SBF2,AC018359.1
AC211486.8,AC104564.1,HDAC8,AC120042.2
AL645941.3,AC091062.1,ATL2,AC003982.1
KRTAP19-3,OR1J4,ITGA9-AS1,HIST2H4B
LINC02619,MLIP-IT1,KLHDC2,LINC02675
AC107396.1,AC004707.1,TNIP1,AC016735.1
CXCL9,AL450990.1,DRP2,AC244093.4
LINC01657,KRT35,RHOBTB2,GPR37L1
OR7E24,OR2T29,CRPPA,TGM6
AL355596.2,OR11L1,AC006398.1,AC006063.4
FRGCA,LINC00974,CACNG3,A4GALT
XIRP2-AS1,LINC02665,TIPRL,AC063962.1
AC116035.1,TRAV41,RAPGEF4,AL731533.3
PLA2G2E,OR4B1,TBC1D14,AC016576.1
SPACA4,AC095057.2,XPA,AC024267.6
AC015912.1,AC098869.2,SORCS2,LINC02280
TRBJ2-2,AL133457.1,DHRS4-AS1,CU639417.4
AC069421.2,AC008734.1,CASC1,DPEP2
IFNA1,BMP7-AS1,OGDHL,LINC02036
TFF3,LINC01855,SLC4A3,AC011306.1
PAGE1,AC011467.7,SPPL3,AC016769.5
AC106754.1,AC118345.1,CCT8,AP002075.1
OR52J3,OR13F1,SYF2,CD3E
OR1L4,HIST1H4L,CYP2U1,AP000561.1
AC104633.1,AC117945.2,ARFGAP3,SFTPD
AC136424.2,AC093702.1,PIBF1,CYP2C9
AC113346.1,AL772284.2,RSL1D1,AC104791.1
AC026202.1,TRBJ2-6,PDS5A,AP001189.4
AL133343.1,AC074290.2,FAM210A,LINC00545
AL590068.2,AL132796.1,ZNF343,AC090707.1
KRTAP4-7,ODAM,AC006387.1,AC137932.1
TRAV30,C3orf56,ANKZF1,MMP14
TRBV9,TRAJ9,AC016042.1,AC024996.1
AL356130.1,TRAJ18,ZNF821,CABP7
TRGV7,AL353152.1,ZDHHC9,SLA
AC025437.2,AC136475.7,RAB30-DT,MYH8
AC092070.1,AC136475.8,ARID2,AC116609.2
AC006450.1,AC106706.2,MTHFD1,AC009570.2
AC034238.2,AC024603.1,BRPF3,AL390067.1
AC025171.5,AC090099.2,EEF2K,AL358072.1
NBPF4,CSAG3,GPM6B,AL445190.1
TCERG1L-AS1,AC010387.1,ALKBH5,LRRC25
AL157832.1,FAM71A,EHBP1,AC116903.1
EVX2,AL589743.1,RPAP3,BOD1L2
TRIM15,CU634019.2,TMEM229B,AL354994.1
IL37,AP006748.1,CENPV,KCNK18
AC107926.1,AL365273.1,LSM3,AL049651.1
AL627309.2,AC098657.2,NME3,AP003385.3
AC007952.5,TPSG1,FBXO2,EDN3
KC877982.1,CDH23-AS1,GANAB,AC002470.1
HSFX3,AC010641.1,ELMO2,TMEM98
LINC02779,MAGEA1,FAM131A,AL390236.1
AC007283.1,TRBJ2-5,DLST,AC006329.1
AL135746.1,FAM138A,TBPL1,TMEM132D-AS2
LINC02106,TRBV28,CD27-AS1,AL670729.2
AC022441.1,MBD3L3,ATP5PD,RPP38-DT
SPANXA1,LINC01005,ERCC3,AC092337.1
AC007333.1,TRAV8-3,NELL2,PAQR6
LINC01492,AC039056.1,SMAD4,NAA11
AC068112.1,AC012379.1,ATP10D,AC022463.1
LTF,NKX2-2-AS1,OTUB1,AL034349.1
LINC00640,AC114798.1,ALDH5A1,KLK9
C11orf96,USP17L3,MME,AC010271.1
ANO3,KRT71,AFF2,LINC02529
SEMA3A,FCN2,CKMT1B,IGKV6-21
AC023794.1,SPEM3,LINC01630,BX546450.2
AC034114.2,OR14A2,MVP,AL353742.1
AP000472.1,AC006007.1,ANK3,AC110285.4
SLC2A7,AL683887.1,PAM,AL049648.1
SMCO3,FDCSP,GADD45GIP1,OTOS
AC021979.1,AC243547.1,POLR2I,AC016526.4
LINC02792,AC010451.2,SLC6A6,ROM1
AC016746.1,MRGPRG-AS1,CDC42SE2,AC074135.2
SYNE1-AS1,AC104561.3,TRIM8,AP001269.2
LACRT,AP001046.1,YIPF6,AL133230.1
AC055807.1,AC093763.1,HPS4,AL132819.1
MCTP1-AS1,FOXC2-AS1,NRSN2,AC034159.2
AC124854.1,OR9K2,ERP44,AC243972.1
AL163872.1,AF233439.2,NSMAF,MCTP1-AS1
AL160237.1,USP17L4,TNNI3K,AL034380.1
LINC02538,FGA,LINC01006,EPHX3
NFKBID,GUCA2B,METTL9,LINC01446
AC016168.4,AL355096.1,AC034195.1,AKR1D1
IL2RB,AC007269.1,PRPF18,AC078906.1
AL355574.1,AP002754.2,FBXO41,AC010271.2
AC087439.2,TRAJ39,EAF1,HR
HABP2,TRAJ46,CLPX,KRT31
TRPC6,TRAJ28,FMN1,LINC02544
CCDC18,AC145625.1,CRELD2,SLC7A13
GPRIN3,AC025280.1,DGCR6L,AC004847.1
TTC26,AC023824.5,ZNF385B,NLRP1
AC025465.1,IGLV5-45,ECD,MYO3B-AS1
AL732314.6,AC005551.1,PPP1CC,AL023583.1
HMOX1,AC016074.1,MCF2L,LINP1
LINC02277,AC040936.1,ACOT8,MS4A6E
CFLAR,AC091917.2,RETREG3,AL049839.3
AL158166.2,OR51S1,GLT8D1,SACS-AS1
SMIM28,AC044839.2,TAF4B,LRCOL1
DNAJC22,TRBV7-5,AC117383.1,AC237221.1
AC084880.4,AC245088.2,TOGARAM1,KRT73-AS1
AC073626.1,CAMP,RNF115,AL121894.1
AP003122.2,AL035694.1,PSMA6,AC011899.2
KNTC1,OR6C70,FAM110B,TMEM235
CCNB1,AL713998.3,MYRIP,SULT2A1
LINC01584,IGLC3,PPARD,SMIM22
AL645608.6,AL592301.1,DYNC1LI1,AC084125.1
LINGO1-AS2,OR9I1,PRELID1,AL121970.1
RTL9,KRT85,RGS7,AC136431.2
AL353147.1,FAM74A7,MRPS34,ASGR2
AC003084.1,AC138028.5,SGSM1,ADAM28
TREH,AC091027.1,NSMCE3,AC073569.1
AL049647.1,Z82198.2,NEGR1,AC027514.2
OOEP-AS1,IGLVIVOR22-2,RNF121,AC025822.2
AC011124.2,IGLCOR22-1,SF3B3,AC009292.1
AC010319.3,AL021153.1,NFAT5,AC022382.1
PCDHGB5,AC209154.1,HIGD1A,AL500522.1
NUDT11,OR6M1,CHSY1,LINC01839
AL589678.1,AC005224.1,SIGLEC1,OR2J1
TDRD5,XAGE1B,SEPTIN4,AC069120.1
AL591135.2,AC015911.2,SIPA1L2,FUT1
AC104472.1,OR10G6,PDK2,AL031259.1
AC008622.2,CDX4,ENC1,LCN8
AC111170.2,TEX44,ANGPTL1,OLIG1
AL590714.1,AC012507.1,LINC00174,AC098820.2
AC097658.3,ALPI,EXTL2,AL118505.1
OOSP1,SCYGR2,PVR,AC022113.1
AL354897.1,AC107892.1,CORT,FNDC1-IT1
KCNQ5-AS1,AC018450.2,ADPGK,C14orf177
AC008453.2,PRAMEF15,PWP1,LINC01883
AC103681.2,AC011120.1,TMEM241,AC073130.1
AC090099.1,AC231656.1,PHACTR4,TMPRSS5
AP001059.2,AL161668.4,ZNF433-AS1,MEIS1-AS3
Z95114.2,PDHA2,TMBIM4,AC091820.1
OR51I2,AL157817.1,TCF12,AL121581.2
AC073569.3,CALML5,SERP2,AC107982.2
AC019209.3,AC016550.1,AKIRIN1,LINC02650
RND1,TRAJ29,AGL,AC092112.1
AC025259.3,OR12D3,BRD4,AC020763.1
FAM180A,AC068672.3,ZNF441,AC114488.1
NOL11,AL137078.1,AGO4,NME8
LINC02775,IFNA14,OPTN,AC021066.1
MCPH1-AS1,AL442638.1,RFX4,AL023584.1
AC007216.4,AC010486.1,TRAK2,SERPINF2
AL139398.1,LINC02852,TALDO1,AC009167.1
MS4A4E,AL162596.1,CLEC2L,AC003986.3
METTL16,C1orf68,EIF1B-AS1,AL645608.4
AP005329.3,EGFLAM-AS2,MYCBP,CCR5
ARHGAP36,AC021146.12,MSL2,AC092042.1
TMEM236,RFPL4AL1,SPPL2A,AP001922.3
AC013476.1,AC007652.2,WHAMM,AC091153.4
ABCD2,CYP11B2,NDUFA7,GSTA5
AC110058.1,SLURP1,KBTBD11,AC017002.3
ABCB5,MBD3L2B,AP1AR,TRGV3
AL592466.1,CLDN25,HMGA1,AC138028.1
MAML1,AP002448.1,MZT1,NAV2-AS1
BRWD1-IT1,IGLC7,ZNF680,LINC01146
ABCC2,AC129492.2,LRRFIP1,E2F8
AC010641.2,RNF225,ZNF568,AC026329.1
HYAL4,LINC01713,FSD1L,AC026785.3
MRPL44,IGLV7-35,AL122035.1,LINC02624
AC005899.3,WWOX,POGLUT1,AL163636.1
SHCBP1L,LINC02671,SNRPE,LINC02401
AC118344.1,LINC01621,FGF12-AS1,AC037433.1
GZMM,CWH43,PGGT1B,AL078621.4
NEUROD6,AC011933.3,NDUFB7,AL512274.1
EYA2,AL590282.2,ZFYVE9,LINC02124
C11orf52,LINC01486,NUP35,AL139379.1
RGPD3,C1orf146,BPHL,LINC02312
AL355578.1,AC104451.2,CFDP1,AC019080.5
AC009480.1,IFIT1B,HEXIM1,AL137230.1
PLEKHA5,FBXO39,RTRAF,PBK
AC012413.1,AC127459.2,MAN2A1,AC137761.1
MARCKS,CD81-AS1,BLCAP,AC009262.1
LINC00448,TLR8,SLC24A2,RHOU
L3MBTL4,LINC00494,WDFY2,AC114808.1
AC016717.2,NUTM2A,FYN,AC012467.1
LINC00393,GLYATL1B,NONO,KRT3
SNTG1,AC010524.1,PHTF1,AC092916.1
CLCN1,FASLG,RHOT1,AC083841.2
AC010320.1,PLCXD2-AS1,CRY1,AC079362.1
AC113348.1,CRNN,RBMS3,PRRX1
MELK,AL161452.1,CCDC138,AL359541.1
CD180,LINC02433,IPMK,SPDYE17
C14orf93,KCTD13,C8orf76,AC024257.5
LINC01788,AC010096.1,MCC,AC121334.3
AP003472.1,DAZ1,LIFR,AC006378.1
AP006333.1,AL133279.3,RPIA,AC036214.2
HS1BP3-IT1,FGF3,PHF8,CALHM2
CSNK1G2-AS1,POU6F2-AS1,GCFC2,AC018926.1
AC093904.2,AC104779.1,PSMD6,AC115282.2
AL133247.1,AC068473.2,SFT2D1,GGT5
AC074183.1,BX640515.1,RAB39B,WFDC10A
ANK3,NAT2,RDX,AC020651.1
AC022211.3,AC026108.1,AP002762.2,AC092800.1
LINC02820,NAV2-AS5,DESI1,EGOT
AL031432.1,AC026888.1,FMR1,TUSC7
AMIGO2,AC127526.2,MYO19,AL590399.5
SLC6A13,AC007100.1,HIKESHI,AC092377.1
AC008467.1,SPATA19,CEPT1,FMO3
ABCB4,AP003486.2,NUP205,SERPINB11
FANCC,KLHL6,DECR1,AC114550.3
FZD2,AP000146.1,ZNF462,CXCL2
IKZF1,AP003465.1,NUCB1,AP000897.2
AC002463.1,AL132712.2,SENP1,AL009178.3
AL591721.1,CLCN1,PLPP7,TRIM50
RRP7A,LINC00924,RGS6,AL359762.2
AP003900.1,LINC02828,SEMA4D,AL590609.3
CREB3L1,RAB31,FAM49B,AL583839.1
AC012339.1,AC082651.3,NUBPL,AC021074.3
AC104634.2,AC009118.1,GOLGA3,AP003065.1
VSIG2,MELK,MBTD1,CHODL-AS1
TNFRSF8,AL139020.1,KHDC1,CCL1
AC113143.3,AC005529.1,CDKAL1,AL109933.1
AC104083.1,TUBA4B,GP6,LINC01770
SMIM11B,AL357497.1,TANC2,PSG9
SLC51B,PTGER1,MGMT,AL355838.1
AC084116.3,AC108019.2,USP2,AC011317.1
AC108046.1,ODF4,SLC5A3,THBS1
APOA2,AC018359.1,GID8,AL031767.2
PDYN,AL627316.1,DAZAP2,AL032819.1
RAD18,IGBP1-AS2,B3GALT1,AP005328.1
AC130456.1,CCDC169,HFM1,CD38
AC188616.1,AL133456.1,HAGH,OR14J1
AC091730.1,HCG9,GDAP1L1,AC069200.1
AP001476.1,AC005696.2,ZRSR2,AL138808.1
ALPP,ERP27,TRAF3IP1,SLC9C1
AL121935.2,AC009268.3,FGF14,DCAF4L2
GYG2-AS1,MMP21,SMC3,AL136140.1
AC024730.1,AC023794.3,ANKRD11,AC117488.1
PCDHB7,LINC02739,ADAM10,AC087286.4
AC008897.3,AL360178.1,OR2H2,LIM2
TSGA10IP,CCDC197,AC112722.1,AIF1
AC008440.1,AC040173.1,JDP2,AL355385.1
S100A9,AC090983.1,BAAT,LIMS3
CNTRL,LINC02851,OGFOD1,AC009646.2
ZNF311,AL139095.5,EOGT,AL355076.2
LINC02472,PPIL6,MAATS1,NEIL3
AP000944.1,AL391834.3,ARMH3,POPDC3
ARHGAP21,LINC01293,CCAR1,RGS21
LINC00971,CTAGE15,FKBP14,AL450426.1
RBPJL,AC006150.1,CCT3,SPANXN2
ADORA2A,AC087276.1,UBR1,NEUROD6
SPTLC3,MRC2,ACYP2,AC091932.1
AC079052.1,CD38,KIAA1217,LINC01941
MC1R,AC023983.2,WDR44,Z99716.1
AC084128.1,AC110921.1,SURF4,ABALON
DOK5,AC123023.1,KIF1A,SUCLG2
ARL14EPL,AC010609.1,AL645568.1,AC090577.1
AC008915.1,AC072026.3,KIAA1522,RAMP3
AC015878.2,AL592402.1,POLR2C,LGALS12
AC093433.2,TEX53,FNDC4,AC121161.2
FAM220A,AP000428.2,BRCC3,SERPINB8
SDR42E2,KRT14,IMPA1,AL356134.1
AC068643.2,HPN-AS1,SERTAD2,AC087392.4
PCED1B,AC021134.1,SLC16A1,POU1F1
FSBP,STAP1,CCNT1,COL4A2-AS1
AC012443.2,AP000873.4,MMP24,AL355607.2
TMEM176A,LINC01227,BMT2,LINC02773
CHRDL2,AC117488.1,CACNA1C,AC012100.2
ELK1,OSMR-AS1,LINC01411,MUC5B-AS1
RHOD,BRDT,DOK5,AC171558.3
AC010328.1,TCP11X2,ASPHD1,AC011462.2
TSPAN9-IT1,DANT1,BLOC1S2,UGT2A3
OCIAD1-AS1,LINC02856,CHPF,AC016588.1
SMIM36,CDX1,R3HDM1,NKX2-5
ENG,ECRG4,NKAPD1,AC116003.2
LINC01549,AC087645.2,TRAM1,AL807752.3
UNC45B,AL133405.2,DNAJC18,KRT72
AC104664.1,HIST1H3D,SNAPC3,LINC00500
AC009271.1,AC011383.1,CDO1,SPANXD
CACNA2D3-AS1,LINC00423,AC025165.2,TAB3-AS1
AC110760.1,ANXA1,BCAS2,AC002407.1
ZNF486,GALNT12,PCTP,AC073326.2
LINC02378,ALK,IDH1,OR52K2
AC092590.1,GRP,CHRM3,AC092746.1
STAP1,AC007991.3,MLXIP,MUC2
ADGRF1,AL033527.4,FAM76A,AC080075.1
AC020656.1,AC107896.1,GLO1,CRISP3
AL160163.1,FAM72B,FIG4,AC100860.1
AC020978.1,AC010468.2,EDF1,GDF1
TEX43,NOTCH2NLA,FITM2,AL160271.2
CFAP206,AC211476.6,METTL24,AC007731.2
AC007655.2,CHAF1A,SLC1A6,AC020719.1
PDGFB,GPR33,TDRP,C5orf66-AS2
AF067845.2,EVI2A,CDK5RAP1,HIST1H2BO
MYCT1,AL121974.1,Z83843.1,PRICKLE2-DT
LIPK,NFIA-AS2,CSNK2A1,LINC02117
BMP4,MPZL2,MSI2,AL035665.1
TRIM36,AC108718.1,GAS7,LINC02672
OR51D1,BNIP5,TSN,VCAM1
AL357052.1,NTM-AS1,UGP2,AL133297.1
LMO2,COX6B2,SNX29,AC009554.2
AC098848.1,LINC00968,ADARB1,AC130710.1
SKA2,G6PC,FAM98A,U51244.1
AC138761.1,GLYAT,MKX,AC105430.1
UNC5C,AL596202.1,LARGE1,AL157944.1
MAL2-AS1,AC016747.3,ESRRB,AC007036.5
AC108136.1,ALDH3B1,PNCK,LINC00474
Z97192.3,TCP10,CORIN,LINC00207
AC114550.2,LINC00645,BCAR3,AC011593.1
AC093388.1,AC097634.2,MMADHC,AC130404.2
RRM1-AS1,BHMG1,TPD52,AC009065.3
AC103724.3,ERVMER61-1,MAPKAPK5,AC008572.1
LINC02269,ODF1,CPSF4,CDC42EP1
LAMC2,AC090539.1,AL731577.2,PKP3
LINC01900,C11orf52,ZSCAN16-AS1,MYLK2
AC107953.2,PHOX2A,NDUFA8,AC060234.3
CALCRL,AL049836.2,ERLEC1,AC096736.1
AL020997.5,AC007298.1,SEC23A,AC007362.1
AC139100.2,AL050320.1,BICD2,SMIM21
ATP6V0D2,LINC02682,ETS2,AL670729.1
SERTM2,AL358781.1,PSMF1,OR8D4
AC009948.2,AC245041.1,GPR162,AC004012.1
AC012355.1,AC008705.2,MGRN1,AL157402.1
AC002465.1,FRZB,ABL2,AC025271.2
SHC1,AC068787.4,KIF5B,KRTAP19-8
AC004765.1,AC027097.2,MEF2C-AS1,LINC01217
AC091163.2,POTEB3,PLEKHH1,AL669970.2
OR4F17,LINC02386,TXNDC11,BECN2
ROBO3,LEP,PHACTR3,ZBED2
AL031186.1,IFNK,TM2D2,AC097518.1
AL445623.1,AC019068.1,LINC00271,AC136475.3
PAQR5,SPRY4,PRPF39,DERPC
CXCL10,AC073569.1,DCUN1D1,AC069404.1
ADAMTS15,AGR3,SMARCAD1,HIST1H3G
AL121601.1,AC019185.2,FBXW7,SPAG11A
LINC01817,GJA3,EXOSC10,AC106875.2
AL157996.2,AC003973.1,CCDC61,IL3
AC079601.1,GFPT1,AC011474.1,AC145543.1
LINC02172,CSF1R,LIN7B,AL160408.4
